book_id,title,author,rating,genres,,,,,,,,,,,
18352654,      All the Light We Cannot See,Zach Appelman,4.33,14429, historical-fiction,10096, fiction,2539, historical,1627, war,1546, world-war-ii,1031, audiobook
25467610,      All the Light We Cannot See,Anthony Doerr,4.33,14429, historical-fiction,10096, fiction,2539, historical,1627, war,1546, world-war-ii,1031, audiobook
19398490,      All the Light We Cannot See,Anthony Doerr,4.33,14429, historical-fiction,10096, fiction,2539, historical,1627, war,1546, world-war-ii,1031, audiobook
22591147,      All the Light We Cannot See,Julie Teal,4.33,14429, historical-fiction,10096, fiction,2539, historical,1627, war,1546, world-war-ii,1031, audiobook
20826659,      All the Light We Cannot See,Anthony Doerr,4.33,14429, historical-fiction,10096, fiction,2539, historical,1627, war,1546, world-war-ii,1031, audiobook
25414672,      All the Light We Cannot See,Anthony Doerr,4.33,14429, historical-fiction,10096, fiction,2539, historical,1627, war,1546, world-war-ii,1031, audiobook
21471499,      All the Light We Cannot See,Zach Appelman,4.33,14429, historical-fiction,10096, fiction,2539, historical,1627, war,1546, world-war-ii,1031, audiobook
18143977,      All the Light We Cannot See,Anthony Doerr,4.33,14429, historical-fiction,10096, fiction,2539, historical,1627, war,1546, world-war-ii,1031, audiobook
7669915,      Wielki Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
6474767,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
14476341,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
71135,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
9832190,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
17985217,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
7021761,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
2945491,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
71135,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
396094,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
22353732,      El gran Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
7669915,      Wielki Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
6474767,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
12764590,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
444534,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
3218830,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
8701200,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
8637629,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
12421023,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
17793119,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
12587827,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
210090,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
6519719,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
3335332,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
2405843,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
4677,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
396103,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
27451,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
11858685,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
3217210,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
4671,      The Great Gatsby,Jesmyn Ward,3.92,44351, classics,20482, fiction,3461, school,3252, historical-fiction,3240, literature,2696, romance
1376372,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
11270994,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
110819,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
28145553,      Pride and Prejudice,Rosamund Pike,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
208735,      Pride and Prejudice,Vivien Jones,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
7234268,      The Annotated Pride and Prejudice,David M. Shapard,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
110823,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
18619998,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
5996120,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
364513,      Orgullo y Prejuicio,Patricia Franco Lommers,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
746967,      Pride and Prejudice,Hugh  Thomson,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
9809340,      Pride and Prejudice,Lindsay Duncan,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
4608753,      Pride and Prejudice,Flo Gibson,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
22180315,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
2075803,      Orgullo y prejuicio,Ana María Rodríguez,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
13144520,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
12648317,      Pride and Prejudice,Tony Tanner,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
110848,      Pride and Prejudice,Robert P. Irvine,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
11270994,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
1376372,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
110821,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
28095737,      Pride and Prejudice,Rosamund Pike,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
1404461,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
2150,      Pride and Prejudice,Irene Sutcliffe,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
14923,      Pride and Prejudice,Nadia May,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
14918,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
10332989,      Pride & Prejudice,Carolyn Seymour,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
7893001,      Pride and Prejudice,Patricia Meyer Spacks,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
110828,      Pride and Prejudice,Donald Gray,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
1893,      Pride and Prejudice,Carol Howard,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
6330194,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
11098651,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
10515068,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
1888,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
2211870,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
303481,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
2262783,      Pride and Prejudice,Fiona Stafford,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
110824,      The Annotated Pride and Prejudice,David M. Shapard,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
110810,      Pride and Prejudice,Carol Howard,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
1794513,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
1889,      Pride & Prejudice,Vivien Jones,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
84979,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
2020915,      Pride and Prejudice,Kate Reading,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
15769088,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
1886,      Pride and Prejudice,Vivien Jones,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
1885,      Pride and Prejudice,Anna Quindlen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
5509256,      Pride and Prejudice,Jane Austen,4.26,49689, classics,14943, fiction,12015, romance,3811, historical-fiction,2580, literature,2243, historical
2385175,      Eat  Pray  Love: One Womans Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
6116616,      Eten  bidden  beminnen ,Martine Jellema,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
7885910,      Eat  Pray  Love: One Womans Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
564632,      Eat  Pray  Love: One Womans Search for Everything,Elizabeth Gilbert,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
934417,      Eat Pray Love,Maria Mill,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
7813592,      Eat  Pray  Love,Elizabeth Gilbert,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
685456,      Eat Pray Love: One Womans Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
7972797,      Eat Pray Love: One Womans Search For Everything,Elizabeth Gilbert,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
711153,      Eat  Pray  Love: One Womans Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
19501,      Eat  Pray  Love,Elizabeth Gilbert,3.57,5752, non-fiction,3683, memoir,2441, travel,1221, biography,893, chick-lit,740, romance
3597767,      Rok 1984,Artur Sandauer,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
6941985,1984,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
6319350,      Nineteen Eighty-Four,Simon Prebble,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
5471,      Nineteen Eighty-Four,Thomas Pynchon,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
5477,1984,Erich Fromm,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
31352119,1984,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
101426,      Nineteen Eighty-Four,Germano     Facetti,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
1167711,1984,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
5471,      Nineteen Eighty-Four,Thomas Pynchon,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
3597767,      Rok 1984,Artur Sandauer,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
5475,1984,Erich Fromm,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
31298704,1984,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
7818697,1984,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
3744438,1984,Peter Hobley Davison,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
6753193,      Nineteen Eighty-Four,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
518844,      Nineteen Eighty-Four,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
1167751,1984,Erich Fromm,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
17118898,      Nineteen Eighty-Four,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
5473,1984,Richard Brown,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
455033,1984,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
1281235,1984,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
147476,      Nineteen Eighty-Four,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
185900,      Nineteen Eighty-Four,Thomas Pynchon,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
1271159,1984,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
17727547,      Nineteen Eighty-Four,Steven Devine,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
1781701,      Nineteen Eighty-Four,Ronald Carter,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
9577857,1984,George Orwell,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
5470,1984,George Packer,4.19,35142, classics,22033, fiction,10343, science-fiction,8616, dystopia,2938, literature,2142, novels
32599493,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
8977788,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
25053673,      A Game of Thrones - Perebutan Takhta,Barokah Ruziati,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
12090332,      A Game of Thrones,Roy Dotrice,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
32599493,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
11264999,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
8523840,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
10818728,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
6984678,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
7762777,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
257971,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
409207,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
11788809,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
822993,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
985873,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
8897134,      A Game of Thrones,Roy Dotrice,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
8535693,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
6421982,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
13496,      A Game of Thrones,George R.R. Martin,4.45,45127, fantasy,10281, fiction,1861, epic-fantasy,1519, adult,1480, science-fiction-fantasy,1409, high-fantasy
17788865,      The Goldfinch,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
22614929,      The Goldfinch,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
22466267,      El jilguero,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
18692995,      The Goldfinch,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
27886778,      The Goldfinch,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
20256926,      The Goldfinch,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
18902634,      The Goldfinch,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
20325021,      The Goldfinch,David Pittu,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
17333535,      The Goldfinch,David Pittu,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
17333311,      The Goldfinch,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
17333794,      The Goldfinch,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
18266071,      The Goldfinch,David Pittu,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
17333223,      The Goldfinch,Donna Tartt,3.92,8431, fiction,1792, contemporary,1035, literary-fiction,840, audiobook,635, art,551, adult
5996072,      A Thousand Splendid Suns,Khaled Hosseini,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
1794575,      A Thousand Splendid Suns,Khaled Hosseini,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
2236751,      A Thousand Splendid Suns,Atossa Leoni,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
1495254,      A Thousand Splendid Suns,Khaled Hosseini,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
1641534,      A Thousand Splendid Suns,Khaled Hosseini,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
5996072,      A Thousand Splendid Suns,Khaled Hosseini,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
3850639,      A Thousand Splendid Suns,Khaled Hosseini,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
3218272,      A Thousand Splendid Suns,Berliani M. Nugrahani,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
3947021,      Duizend schitterende zonnen,Wil Hansen,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
834697,      A Thousand Splendid Suns,Atossa Leoni,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
128029,      A Thousand Splendid Suns,Khaled Hosseini,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
834713,      A Thousand Splendid Suns,Khaled Hosseini,4.38,9238, fiction,4196, historical-fiction,1187, contemporary,746, novels,673, historical,540, war
6666060,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
272261,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
14966,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
10547691,      The Time Travelers Wife,Laurel Lefkow,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
26802524,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
14048,      The Time Travelers Wife,William Hope,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
667460,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
128630,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
18619684,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
8270119,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
7805341,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
6457417,      De vrouw van de tijdreiziger,Jeannet Dekker,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
7151763,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
207035,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
14050,      The Time Travelers Wife,Audrey Niffenegger,3.98,10140, fiction,5845, romance,3650, fantasy,2798, time-travel,2462, science-fiction,1260, contemporary
826373,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
8403937,      Life of Pi,Tomislav Torjanac,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
7747117,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
13356690,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
6093294,      Life of Pi,Alexander Marshall,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
1340549,      Kisah Pi (Life of Pi),Tanti Lesmana,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
820599,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
1226,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
477725,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
820602,      Life of Pi,Alexander Marshall,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
33120273,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
8530685,      Life of Pi,Jeff Woodman,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
170453,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
8244021,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
16051465,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
