13282446,      The Beekepers Apprentice: Gadis Sherlock Holmes,Ingrid Dwijani Nimpoeno,4.06,3437, mystery,1042, fiction,906, historical-fiction,322, historical,215, crime,212, mystery-thriller
25837084,      The Left Hand of Darkness,Ursula K. Le Guin,4.08,5159, science-fiction,2687, fiction,1398, fantasy,868, classics,540, science-fiction-fantasy,293, feminism
16074961,      Between the Lines,Scott M. Fischer,3.58,971, young-adult,959, fantasy,503, romance,349, fiction,200, contemporary,123, fairy-tales
17692,      The Trial,Arthur H. Samuelson,3.96,4903, classics,4403, fiction,889, literature,841, philosophy,601, german-literature,537, novels
6996704,      One Second After,William R. Forstchen,3.93,806, fiction,425, post-apocalyptic,393, science-fiction,223, apocalyptic,192, dystopia,138, thriller
25743842,      The Long Way to a Small  Angry Planet,Becky Chambers,4.15,4138, science-fiction,1283, fiction,685, lgbt,554, space-opera,331, queer,329, adult
7402393,      Nightshade,Andrea Cremer,4.01,1358, young-adult,967, fantasy,889, paranormal,779, werewolves,604, romance,276, paranormal-romance
13002113,      Secret Daughter,Shilpi Somaya Gowda,3.99,808, fiction,231, india,138, contemporary,109, adoption,93, book-club,84, canada
1201103,      Cell,Stephen King,3.65,3832, horror,1213, fiction,521, zombies,367, thriller,301, science-fiction,213, post-apocalyptic
7743175,      A Memory of Light,Brandon Sanderson,4.5,5098, fantasy,555, fiction,470, epic-fantasy,200, high-fantasy,152, science-fiction-fantasy,111, epic
18144053,      The Museum of Extraordinary Things,Alice Hoffman,3.74,1240, historical-fiction,893, fiction,287, fantasy,250, magical-realism,220, historical,181, romance
9441425,      Let the Right One In,Ebba Segerberg,4.04,4119, horror,1321, fiction,1062, vampires,799, fantasy,412, paranormal,284, thriller
30281,      Guilty Pleasures,Laurell K. Hamilton,4.02,2162, urban-fantasy,1974, vampires,1868, fantasy,1694, paranormal,777, romance,765, horror
30840877,      Slade House,David Mitchell,3.81,1632, horror,1233, fiction,1008, fantasy,364, mystery,173, paranormal,115, audiobook
1035244,      All the Pretty Horses,Brad Pitt,4,2413, fiction,725, westerns,393, historical-fiction,367, classics,283, literature,203, novels
2441580,      Todos los hermosos caballos,Cormac McCarthy,4,2414, fiction,725, westerns,393, historical-fiction,367, classics,283, literature,203, novels
9681214,      The Goddess Test,Aimee Carter,3.8,1317, young-adult,1260, fantasy,1180, mythology,719, romance,406, paranormal,277, greek-mythology
11511939,      Prince of Thorns,Mark  Lawrence,3.85,6464, fantasy,420, fiction,348, dark-fantasy,309, epic-fantasy,258, high-fantasy,172, adult
18398619,      Never Fade,Alexandra Bracken,4.24,1444, young-adult,1435, dystopia,771, fantasy,513, science-fiction,378, romance,261, paranormal
9462795,      Starcrossed,Josephine Angelini,4.05,1425, fantasy,1382, young-adult,976, mythology,764, romance,565, paranormal,295, greek-mythology
30045288,      A Conjuring of Light,V.E. Schwab,4.33,6232, fantasy,747, fiction,719, young-adult,616, magic,479, adult,331, lgbt
6474771,      Wings,Aprilynne Pike,3.75,1716, fantasy,1452, young-adult,607, romance,490, paranormal,367, fairies,233, fae
22318487,      The Winter People,Jennifer  McMahon,3.79,1390, horror,780, fiction,764, mystery,400, thriller,317, paranormal,310, historical-fiction
28186254,      The Rose Society,Marie Lu,4.06,2497, fantasy,1339, young-adult,281, dystopia,238, romance,230, magic,198, young-adult-fantasy
8242493,      John Dies at the End,David  Wong,3.9,2115, horror,1036, fiction,665, humor,631, fantasy,383, science-fiction,253, comedy
6574102,      Heist Society,Ally Carter,3.91,1917, young-adult,817, mystery,602, contemporary,410, romance,373, fiction,318, adventure
18382120,      Six Years,Scott Brick,3.83,682, mystery,466, thriller,409, fiction,204, mystery-thriller,200, suspense,169, crime
9523435,      High Fidelity,Nick Hornby,3.93,3516, fiction,847, music,525, contemporary,452, humor,342, romance,288, novels
9583508,      Smokin Seventeen,Lorelei King,3.96,1471, mystery,521, fiction,418, humor,319, chick-lit,250, romance,157, crime
9226039,      Into the Darkest Corner,Elizabeth Haynes,4.09,848, thriller,547, mystery,535, fiction,358, suspense,277, crime,261, mystery-thriller
25197285,      Rogue Lawyer,John Grisham,3.74,675, fiction,218, mystery,173, thriller,134, legal-thriller,110, crime,103, audiobook
10124563,      The Lincoln Lawyer,Adam Grupper,4.17,1440, mystery,1174, fiction,695, thriller,661, crime,267, suspense,245, legal-thriller
9479448,      Girl in Translation,Jean Kwok,3.97,967, fiction,299, historical-fiction,204, young-adult,164, contemporary,130, china,117, adult-fiction
739207,      The Reluctant Fundamentalist,Mohsin Hamid,3.71,1633, fiction,262, pakistan,254, contemporary,128, literary-fiction,110, novels,99, literature
16065726,      The Beginning of Everything,Dan John Miller,3.75,1192, young-adult,706, contemporary,481, romance,267, fiction,225, realistic-fiction,134, young-adult-contemporary
22907596,      The Disreputable History of Frankie Landau-Banks,E. Lockhart,3.81,2250, young-adult,653, contemporary,628, fiction,330, realistic-fiction,253, teen,182, romance
24957546,      Dumplin,Julie   Murphy,3.9,2511, young-adult,1290, contemporary,815, romance,775, fiction,447, realistic-fiction,371, audiobook
22521460,      Lo siento  Leonard Peacock,Matthew Quick,3.89,1562, young-adult,828, contemporary,494, fiction,301, realistic-fiction,273, mental-health,168, mental-illness
129213,      The Jungle,Ronald Gottesman,3.75,3827, classics,2411, fiction,781, historical-fiction,348, literature,262, politics,184, school
10805588,      The Name of the Star,Maureen Johnson,3.88,1986, young-adult,1099, mystery,973, fantasy,870, paranormal,430, ghosts,378, fiction
28397840,      The Siren,Kiera Cass,3.75,1344, fantasy,983, young-adult,843, romance,195, fiction,193, mermaids,163, paranormal
8120570,      Warbreaker,Brandon Sanderson,4.26,7989, fantasy,715, fiction,411, epic-fantasy,402, high-fantasy,282, adult,259, audiobook
23445242,      Something Wicked This Way Comes,Christian Rummel,3.93,3166, horror,2438, fantasy,1999, fiction,1608, classics,883, science-fiction,328, young-adult
23264579,      For Whom the Bell Tolls,Ernest Hemingway,3.97,5463, classics,3891, fiction,761, literature,732, historical-fiction,672, war,379, novels
2934,      Robinson Crusoe,Michael Shinagel,3.68,8057, classics,3431, fiction,1247, adventure,637, literature,391, historical-fiction,351, novels
3483,      Special Topics in Calamity Physics,Marisha Pessl,3.7,1337, fiction,521, mystery,174, contemporary,111, literary-fiction,100, novels,93, young-adult
2938058,      Calamiteitenleer voor gevorderden,Paul Bruijn,3.7,1339, fiction,521, mystery,174, contemporary,112, literary-fiction,100, novels,93, young-adult
23995268,      The Readers of Broken Wheel Recommend,Katarina Bivald,3.56,986, fiction,440, books-about-books,303, romance,239, contemporary,218, chick-lit,147, adult-fiction
70825,      20 000 Leagues Under the Sea,Arthur Pober,3.89,6252, classics,2914, science-fiction,2567, fiction,1152, adventure,719, fantasy,394, france
16035541,      Alice in Zombieland,Gena Showalter,4.03,1100, young-adult,922, zombies,810, fantasy,578, paranormal,428, romance,354, horror
2120652,      Love the One Youre With,Emily Giffin,3.72,1490, chick-lit,609, fiction,489, romance,111, contemporary,93, adult,92, adult-fiction
26795353,      My Lady Jane,Jodi Meadows,4.06,2570, historical-fiction,2332, fantasy,1978, young-adult,970, romance,849, historical,406, fiction
15925003,      David Copperfield,Christopher Paolini,4,8121, classics,2944, fiction,601, literature,470, historical-fiction,330, 19th-century,329, novels
7137327,      Enclave,Ann Aguirre,3.91,1692, young-adult,1689, dystopia,606, zombies,534, science-fiction,442, post-apocalyptic,379, fantasy
32612470,      Rebel of the Sands,Alwyn Hamilton,3.94,4056, fantasy,1874, young-adult,670, romance,415, magic,369, fiction,336, young-adult-fantasy
13615258,      Free Four: Tobias Tells the Divergent Knife-Throwing Scene,Veronica Roth,4.15,1583, young-adult,1387, dystopia,555, short-stories,332, science-fiction,328, fantasy,301, fiction
13625734,      This Is What Happy Looks Like,Jennifer E. Smith,3.68,1324, young-adult,1069, romance,910, contemporary,217, realistic-fiction,184, fiction,148, chick-lit
33518520,      The Nix,Nathan  Hill,4.06,1465, fiction,469, historical-fiction,191, audiobook,187, literary-fiction,146, contemporary,96, novels
62104,      The Phantom of the Opera,Alexander Teixeira de Mattos,3.96,7406, classics,2198, fiction,1349, horror,1084, romance,769, gothic,662, mystery
33794065,      The Dry,Steven Shanahan,4.02,2696, mystery,1470, fiction,938, thriller,918, crime,601, mystery-thriller,501, australia
9821728,      Elsewhere,Cassandra Morris,3.9,1440, young-adult,924, fantasy,417, fiction,214, romance,160, death,150, teen
18849205,      The Hypnotists Love Story,Liane Moriarty,3.7,891, fiction,383, chick-lit,261, romance,214, contemporary,111, audiobook,102, adult
26860475,      Twilight / Life and Death,Stephenie Meyer,3.43,573, young-adult,471, fantasy,402, romance,298, paranormal,297, vampires,120, fiction
22290,      Invisible Monsters,Chuck Palahniuk,3.98,2318, fiction,366, contemporary,273, thriller,220, mystery,174, novels,152, dark
22813719,      After,Anna Todd,3.74,1510, romance,780, new-adult,443, contemporary,358, young-adult,197, college,177, fiction
3237346,      In ongenade,Frans van der Wier,3.84,2252, fiction,636, africa,348, south-africa,282, literature,266, novels,232, contemporary
13320466,      The Twelve Tribes of Hattie,Ayana Mathis,3.5,756, fiction,457, historical-fiction,125, african-american,84, historical,82, audiobook,60, adult-fiction
6908393,      Blue Bloods,Melissa de la Cruz,3.69,2170, young-adult,1851, vampires,1290, fantasy,1044, paranormal,517, romance,329, urban-fantasy
7895644,      My Name is Memory,Ann Brashares,3.71,488, romance,485, fiction,419, fantasy,314, young-adult,142, historical-fiction,104, time-travel
11950671,      Sister,Rosamund Lupton,3.78,622, mystery,476, fiction,360, thriller,185, crime,115, suspense,114, mystery-thriller
17334645,      A Week in Winter,Maeve Binchy,3.83,658, fiction,159, ireland,118, chick-lit,117, romance,103, audiobook,88, contemporary
6121749,      The Thorn Birds,Colleen McCullough,4.23,2248, fiction,1837, historical-fiction,1212, romance,1068, classics,457, australia,389, historical
21562745,      Un giorno  forse,Lauren Graham,3.52,968, fiction,440, chick-lit,257, contemporary,223, audiobook,193, romance,130, adult
23285593,      Stepbrother Dearest,Penelope Ward,4.1,1017, romance,682, new-adult,351, contemporary,287, contemporary-romance,145, erotica,114, adult
11746513,      Explosive Eighteen,Janet Evanovich,3.95,1356, mystery,497, fiction,411, humor,313, chick-lit,255, romance,139, crime
7359549,      This Lullaby,Sarah Dessen,4.02,2657, young-adult,1529, romance,975, contemporary,486, fiction,414, chick-lit,290, realistic-fiction
20351733,      The Turn of the Screw,Henry James,3.42,4786, classics,3042, horror,2119, fiction,1068, gothic,665, mystery,360, literature
11049379,      Entwined,Heather Dixon Wallwork,3.87,1915, fantasy,1304, young-adult,583, romance,507, retellings,492, fairy-tales,246, magic
502601,      Enders Shadow,Orson Scott Card,4.3,3352, science-fiction,1356, fiction,569, young-adult,398, fantasy,371, science-fiction-fantasy,118, audiobook
25241635,      The Heart Goes Last,Margaret Atwood,3.38,1135, fiction,552, dystopia,523, science-fiction,186, audiobook,143, canada,117, speculative-fiction
7069,      The World According to Garp,John Irving,4.09,3508, fiction,709, classics,303, contemporary,293, literature,253, novels,202, literary-fiction
6615393,      De wereld volgens Garp,C.A.G. van den Broek,4.09,3511, fiction,709, classics,303, contemporary,293, literature,253, novels,202, literary-fiction
8685612,      The Iron Queen,Julie Kagawa,4.21,2355, fantasy,1701, young-adult,740, romance,544, paranormal,460, fae,411, fairies
6635011,      The Power Of One,Bryce Courtenay,4.32,1423, fiction,665, historical-fiction,330, africa,175, classics,130, south-africa,109, coming-of-age
18626894,      His Majestys Dragon,Naomi Novik,4.04,7623, fantasy,1339, dragons,1270, historical-fiction,1012, fiction,643, historical,594, alternate-history
12553963,      Herbstnacht,Charlotte Lungstraß-Kapfer,4.21,2356, fantasy,1701, young-adult,740, romance,544, paranormal,460, fae,411, fairies
25205369,      The Japanese Lover,Isabel Allende,3.83,786, historical-fiction,772, fiction,278, romance,138, audiobook,101, historical,76, adult
24584321,      Inside the OBriens,Lisa Genova,3.99,727, fiction,135, contemporary,79, audiobook,79, medical,75, adult-fiction,66, family
733967,      Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,4.28,3032, fiction,1196, historical-fiction,587, lgbt,473, classics,362, chick-lit,320, southern
20524437,      Emerald Green,Henny Sugiani Dulimarta,4.18,1919, fantasy,1414, young-adult,928, time-travel,762, romance,306, historical-fiction,230, fiction
28587801,      The Winners Kiss,Marie Rutkoski,4.24,2324, fantasy,1390, young-adult,925, romance,229, young-adult-fantasy,161, high-fantasy,160, dystopia
26529942,      Never Never: Part Three,Tarryn Fisher,3.49,606, romance,493, young-adult,312, contemporary,233, mystery,222, new-adult,96, paranormal
13498498,      Naked in Death,Susan Ericksen,4.12,2541, mystery,1633, romance,706, crime,642, fiction,588, romantic-suspense,434, suspense
12307985,      Second Chance Summer,Morgan Matson,4.15,1204, young-adult,1168, contemporary,701, romance,204, realistic-fiction,197, young-adult-contemporary,158, fiction
33226328,      El verano de las segundas oportunidades,Mike Lightwood,4.15,1205, young-adult,1169, contemporary,702, romance,204, realistic-fiction,197, young-adult-contemporary,158, fiction
500733,      A Long Way Down,Simon Vance,3.43,1725, fiction,352, contemporary,238, humor,128, british-literature,128, novels,93, adult-fiction
17158596,      Collide,Gail McHugh,4.21,792, romance,426, new-adult,222, contemporary-romance,213, contemporary,89, erotica,86, adult
21911720,      Firefight,Brandon Sanderson,4.27,2377, fantasy,1132, young-adult,853, science-fiction,459, fiction,442, dystopia,265, urban-fantasy
16165041,      Du. Wirst. Vergessen.,Lothar Woicke,4.05,1218, young-adult,1037, dystopia,473, romance,379, science-fiction,225, fiction,110, mental-health
28686756,      Holding Up the Universe,Jennifer Niven,3.87,1473, young-adult,899, contemporary,806, romance,357, fiction,178, realistic-fiction,166, mental-health
